country_id,Year,High_Blood_Pressure,Alcohol,Toxic_Water,Secondhand_smoke,Low_birth_weight,Child_malnutrition,Unsafe_sex,Household_air_pollution,Sedentary_lifestyle,Smoking,Hyperglycemia,High_BMI,Unsafe_sanitation,Lack_of_handwashing_facility,Drugs,Osteoporosis,Stunting_of_growth,Air_Pollution,Poor_Nutrition,Partial_breastfeeding,Elements_Deficiency
43,1998,2887,717,66,245,406,88,311,279,75,1556,1708,1368,23,54,47,146,7,1419,685,22,3
43,1999,3030,744,62,249,383,77,312,259,78,1616,1785,1452,20,51,50,154,6,1486,710,19,3
43,2000,3028,709,57,240,343,66,301,231,79,1570,1777,1464,17,47,48,158,5,1459,696,16,4
43,2001,3147,708,57,242,353,63,316,219,82,1590,1843,1541,16,47,50,162,5,1510,715,15,4
43,2002,3103,711,54,229,344,59,285,196,80,1539,1808,1543,13,44,52,161,4,1458,697,13,4
43,2003,3199,723,52,231,318,54,306,187,84,1570,1894,1622,11,44,55,169,4,1496,714,12,4
43,2004,3327,742,51,231,299,50,291,177,87,1604,1959,1694,10,43,57,179,3,1503,732,10,4
43,2005,3179,697,46,213,289,46,289,155,83,1507,1854,1633,8,40,54,172,3,1400,686,9,3
43,2006,3399,765,45,223,295,45,309,153,86,1608,1967,1755,6,40,61,183,3,1477,731,9,3
43,2007,3115,710,42,200,309,44,264,132,80,1480,1802,1613,5,38,57,172,3,1348,660,9,2
43,2008,3268,746,41,207,289,41,286,129,84,1548,1897,1709,5,38,61,179,2,1400,690,8,2
43,2009,3289,745,43,206,271,39,279,122,86,1552,1913,1743,5,38,62,180,2,1396,689,7,2
43,2010,3766,845,48,238,294,42,310,133,99,1789,2212,2002,5,44,73,204,2,1615,799,7,2
43,2011,3682,820,47,232,285,41,304,123,99,1738,2182,1972,5,44,71,203,2,1591,780,7,2
43,2012,3755,832,49,238,275,40,338,119,104,1759,2249,2028,5,46,73,209,2,1647,796,7,3
43,2013,3849,863,50,248,264,39,334,116,111,1805,2355,2103,5,49,77,217,2,1703,821,7,2
43,2014,3949,893,52,257,253,39,349,113,118,1847,2460,2181,5,51,80,227,2,1756,846,7,3
43,2015,4140,963,54,274,243,39,331,113,127,1937,2638,2323,5,55,87,241,2,1850,891,5,3
43,2016,4406,1036,56,295,244,40,338,115,138,2029,2876,2502,5,60,96,261,2,1934,949,7,3
43,2017,4562,1059,55,303,223,39,340,112,144,2050,2996,2598,5,59,100,269,2,1915,972,5,3
43,2018,4724,1089,55,314,209,38,338,108,149,2104,3120,2710,5,59,103,274,2,1990,1000,5,3
43,2019,4858,1113,55,322,198,37,339,104,155,2118,3225,2804,5,60,106,281,1,2036,1018,4,2
44,1990,6656,3286,10439,1620,18719,18792,7483,16674,231,3164,2760,2466,7590,7592,254,247,4056,21509,932,3880,2227
44,1991,6994,3549,10813,1713,19159,19248,10828,17106,240,3343,2954,2620,7873,7816,370,259,4088,22069,986,4041,2205
44,1992,7410,3855,11128,1821,19809,19646,14926,17669,253,3575,3192,2799,8110,8044,516,273,4106,22840,1051,4196,2165
44,1993,7898,4226,11629,1943,20683,20164,19631,18357,269,3840,3470,3020,8485,8371,686,290,4156,23819,1124,4381,2156
44,1994,8400,4607,12137,2068,21753,20716,24655,19087,287,4118,3766,3250,8878,8713,871,308,4235,24901,1197,4562,2177
44,1995,8924,4962,12696,2181,22836,21192,29709,19731,307,4388,4082,3494,9311,9037,1062,325,4300,25920,1272,4735,2210
44,1996,9340,5206,12693,2258,23581,21029,34489,20001,324,4567,4350,3694,9327,9072,1245,339,4257,26628,1329,4699,2198
44,1997,9707,5394,12773,2329,24202,20987,38671,20128,339,4700,4598,3871,9396,9134,1410,353,4228,27363,1371,4685,2169
44,1998,10142,5591,12765,2406,24801,20857,42085,20267,357,4855,4875,4085,9394,9163,1548,367,4186,28208,1422,4627,2120
44,1999,10589,5763,12608,2464,25186,20452,44579,20299,375,5014,5152,4310,9270,9100,1654,381,4120,28840,1472,4485,2092
44,2000,11101,5930,12265,2526,25415,19914,45713,20457,396,5188,5476,4547,9016,9008,1709,408,4075,29435,1529,4294,2091
44,2001,11406,5988,11764,2553,25744,19193,45497,20561,408,5294,5682,4731,8629,8828,1713,401,4004,29763,1563,4098,2110
44,2002,11727,6013,11066,2570,26147,18318,44891,20695,425,5392,5934,4887,8095,8571,1701,410,3920,30088,1600,3837,2048
44,2003,11990,6098,10556,2571,26581,17567,44309,20771,437,5517,6137,5062,7703,8360,1689,417,3844,30302,1631,3631,2010
44,2004,12283,6148,10270,2579,26913,16753,42904,20882,452,5642,6365,5217,7484,8254,1643,430,3606,30554,1667,3478,1823
44,2005,12490,6126,9964,2569,27201,16105,39481,20865,463,5689,6542,5345,7251,8104,1514,432,3494,30620,1690,3305,1744
44,2006,12705,6096,10131,2593,27283,15122,35358,21013,474,5728,6734,5466,7356,8235,1355,441,2834,30910,1713,3227,1220
44,2007,12785,6072,9706,2560,27366,14370,32372,20847,477,5735,6829,5562,7035,8013,1240,447,2688,30669,1719,3004,1153
44,2008,12963,6019,9244,2531,27193,13707,29259,20665,488,5741,7001,5666,6687,7774,1121,452,2591,30398,1738,2779,1112
44,2009,13250,6070,8895,2521,27079,13171,28020,20593,501,5818,7211,5850,6418,7599,1073,463,2490,30331,1773,2603,1071
44,2010,13572,6165,8502,2512,26907,12656,28446,20475,517,5922,7436,6057,6121,7405,1095,476,2446,30311,1812,2418,1075
44,2011,13896,6268,8057,2481,26927,12417,27286,20138,537,6026,7663,6275,5786,7141,1064,496,2691,30424,1853,2199,1271
44,2012,14228,6407,8129,2495,26548,12031,25838,19812,570,6140,7922,6517,5818,7217,1018,506,2406,31139,1892,2097,1056
44,2013,14709,6684,8260,2533,26335,12254,25202,19574,619,6328,8270,6847,5894,7365,995,522,2457,32235,1947,2014,1050
44,2014,14990,6896,8227,2513,26051,12291,23038,19028,663,6426,8499,7101,5848,7302,911,533,2542,32632,1978,1922,1105
44,2015,15320,6958,8198,2507,25599,11674,19709,18685,700,6468,8773,7297,5797,7256,781,547,2170,32763,2021,1841,885
44,2016,15271,6957,7692,2406,24671,10515,17361,17884,660,6377,8785,7392,5415,6796,690,544,1906,31222,2010,1666,820
44,2017,15461,7049,7229,2352,23791,9640,15228,17328,640,6366,8951,7584,5065,6426,610,554,1741,30114,2030,1531,797
44,2018,15966,7232,6741,2368,23116,9003,13385,16968,664,6492,9304,7960,4698,6145,539,573,1624,30100,2098,1428,787
44,2019,16175,7232,6214,2352,22315,8032,12561,16262,682,6481,9522,8152,4311,5808,506,584,1342,29921,2127,1323,687
45,1990,17153,4141,7,2040,238,19,260,926,807,13012,6322,6962,2,11,80,419,3,10269,4346,5,1
45,1991,16539,3996,7,1922,212,19,257,867,805,12642,6344,6792,2,12,81,410,3,10023,4235,4,1
45,1992,16036,3965,7,1843,205,19,254,820,798,12559,6414,6742,2,12,85,392,3,9913,4143,4,1
45,1993,15777,3946,7,1779,193,17,249,778,804,12484,6506,6725,2,13,87,385,2,9858,4092,4,1
45,1994,15502,3924,6,1719,190,16,249,734,812,12286,6570,6689,2,13,91,382,2,9730,4019,4,1
45,1995,15652,3980,5,1709,180,14,242,705,836,12259,6773,6772,2,13,97,408,2,9795,4034,3,1
45,1996,15840,4062,5,1721,178,13,246,677,847,12299,6965,6955,1,13,101,428,2,9850,4042,3,1
45,1997,16030,4208,5,1742,179,12,241,647,850,12407,7167,7179,1,14,106,444,2,9900,4061,3,1
45,1998,15840,4202,5,1705,154,9,222,598,834,12055,7156,7205,1,13,109,446,1,9602,3952,2,1
45,1999,15665,4239,4,1673,142,8,203,552,815,11753,7122,7215,1,13,117,452,1,9353,3845,2,1
45,2000,15360,4112,4,1615,132,7,188,503,812,11155,7024,7048,1,13,123,456,1,8967,3723,2,0
45,2001,15178,4102,4,1597,125,7,170,467,811,10863,7084,6976,1,12,129,461,1,8807,3641,2,0
45,2002,15309,4079,4,1624,114,6,174,442,840,10817,7409,7047,1,13,133,483,1,8883,3639,1,1
45,2003,15445,4008,4,1673,103,5,174,422,874,10967,7799,7171,1,13,141,495,1,9015,3669,1,1
45,2004,14817,3823,5,1630,99,5,171,383,863,10468,7738,6939,1,13,143,497,1,8657,3478,1,0
45,2005,15057,3811,5,1668,93,5,172,366,896,10606,8031,7104,1,12,152,518,1,8718,3531,1,0
45,2006,14868,3642,5,1640,85,5,174,340,906,10277,8008,7061,1,11,154,530,1,8460,3458,1,1
45,2007,15228,3628,5,1680,87,5,174,328,944,10386,8241,7324,1,10,164,563,0,8511,3506,1,1
45,2008,15233,3612,5,1704,83,4,186,312,964,10530,8327,7466,1,8,167,587,0,8422,3525,1,0
45,2009,14716,3393,5,1649,86,4,187,285,952,10188,8076,7295,1,7,157,590,0,7990,3401,1,1
45,2010,14803,3247,6,1629,73,3,191,269,985,9994,8085,7399,1,6,152,619,0,7793,3422,1,0
45,2011,14572,3131,6,1596,67,3,192,252,994,9864,8003,7336,1,5,147,630,0,7598,3399,1,0
45,2012,14419,3108,7,1570,59,3,192,236,1001,9859,8033,7352,1,5,144,647,0,7463,3390,1,0
45,2013,13997,2932,7,1502,61,3,188,218,1002,9485,7884,7202,1,5,134,651,0,7126,3290,1,0
45,2014,14100,2922,9,1506,56,3,189,211,1036,9586,8095,7326,2,5,133,672,0,7103,3331,1,0
45,2015,14741,2977,9,1562,54,3,195,210,1111,9927,8592,7704,2,6,132,712,0,7270,3498,1,0
45,2016,13947,2848,10,1462,53,3,177,189,1004,9436,8326,7321,2,6,126,687,0,6593,3312,1,0
45,2017,14284,2871,9,1472,48,3,175,184,995,9533,8633,7454,2,6,126,694,0,6465,3379,1,0
45,2018,14454,2883,8,1478,45,3,173,176,1013,9545,8900,7527,2,6,129,701,0,6527,3410,1,0
45,2019,14718,2929,8,1500,42,2,171,169,1042,9640,9287,7660,1,6,132,712,0,6634,3464,1,0
46,1990,13971,2149,386,2041,721,196,619,753,2281,14466,10476,6927,204,334,93,819,14,10117,4938,70,15
46,1991,14109,2147,412,2043,649,189,619,716,2343,14556,10659,6928,213,344,97,878,13,10094,4970,63,15
46,1992,14685,2160,450,2107,563,175,648,702,2482,15020,11142,7114,229,369,102,967,11,10395,5143,52,13
46,1993,15225,2198,504,2164,508,168,693,685,2588,15500,11507,7272,256,405,105,1043,10,10667,5281,47,12
46,1994,15403,2224,526,2178,520,173,697,657,2604,15714,11543,7313,269,430,106,1084,10,10737,5275,46,14
46,1995,15468,2180,515,2174,501,168,723,631,2608,15712,11488,7345,264,438,104,1132,10,10736,5213,43,13
46,1996,15507,2147,478,2178,407,146,732,608,2598,15771,11352,7320,246,456,101,1174,8,10836,5119,33,11
46,1997,15322,2185,434,2165,382,136,705,581,2510,15807,10925,7191,224,473,97,1200,7,10923,4900,30,11
46,1998,15406,2275,393,2179,376,129,715,566,2472,16029,10676,7222,202,487,98,1222,6,11200,4738,27,12
46,1999,15473,2367,344,2186,340,120,740,548,2449,16218,10490,7180,175,501,101,1253,6,11418,4570,25,12
46,2000,15251,2379,287,2144,335,111,755,519,2402,16001,10196,7026,144,501,99,1263,5,11245,4332,23,11
46,2001,15482,2462,260,2159,301,98,773,501,2431,16272,10235,7175,128,519,100,1289,5,11279,4243,21,12
46,2002,14754,2485,233,2021,294,94,738,450,2328,15677,9800,7009,112,483,97,1242,5,10571,3908,20,11
46,2003,15186,2618,220,2043,271,93,757,437,2439,16175,10206,7430,103,484,100,1297,4,10697,3902,20,11
46,2004,15549,2742,213,2049,243,89,786,421,2548,16600,10613,7806,98,485,104,1346,4,10771,3899,17,10
46,2005,15948,2905,214,2060,226,88,816,410,2630,17173,11020,8239,96,475,111,1384,4,10911,3920,16,11
46,2006,15184,2842,191,1929,190,78,792,375,2494,16671,10632,8086,83,426,109,1323,3,10304,3661,14,10
46,2007,15304,2926,186,1911,190,77,832,366,2526,16981,10859,8345,81,414,115,1360,3,10289,3640,13,9
